datetime,pm25,pm10,no2,so2,co,o3
2025-11-30 00:00:00+00:00,20.8,26.0,0.0149,0.0003,0.4,0.05
2025-11-30 01:00:00+00:00,18.1,31.0,0.0186,0.0002,0.4,0.041
2025-11-30 02:00:00+00:00,23.0,28.0,0.0199,0.0001,0.5,0.028
2025-11-30 03:00:00+00:00,25.8,34.0,0.0318,0.0002,0.6,0.011
2025-11-30 04:00:00+00:00,31.6,40.0,0.034,0.0003,0.8,0.004
2025-11-30 05:00:00+00:00,33.9,47.0,0.0356,0.0003,1.1,0.0
2025-11-30 06:00:00+00:00,35.2,40.0,0.0314,0.0002,1.1,0.001
2025-11-30 07:00:00+00:00,34.3,36.0,0.0294,0.0002,1.0,0.001
2025-11-30 08:00:00+00:00,35.1,45.0,0.0271,0.0005,1.1,0.0
2025-11-30 09:00:00+00:00,36.4,42.0,0.0256,0.0006,1.1,0.0
2025-11-30 10:00:00+00:00,32.5,40.0,0.0237,0.0008,1.0,0.0
2025-11-30 11:00:00+00:00,29.9,35.0,0.023,0.0004,0.9,0.0
2025-11-30 12:00:00+00:00,26.5,34.0,0.0249,0.0003,0.9,0.0
2025-11-30 13:00:00+00:00,28.4,33.0,0.0227,0.0003,0.9,0.0
2025-11-30 14:00:00+00:00,26.1,31.0,0.0228,0.0003,0.9,0.0
2025-11-30 15:00:00+00:00,25.9,30.0,0.0226,0.0005,0.9,0.0
2025-11-30 16:00:00+00:00,30.6,42.0,0.0258,0.0004,0.8,0.003
2025-11-30 17:00:00+00:00,34.6,45.0,0.0175,0.0002,0.6,0.024
2025-11-30 18:00:00+00:00,22.7,31.0,0.0129,0.0003,0.4,0.039
2025-11-30 19:00:00+00:00,26.3,33.0,0.0138,0.0003,0.4,0.043
2025-11-30 20:00:00+00:00,21.8,31.0,0.012,0.0002,0.4,0.048
2025-11-30 21:00:00+00:00,26.5,39.0,0.0203,0.0005,0.4,0.041
2025-11-30 22:00:00+00:00,19.4,25.0,0.0126,0.0003,0.3,0.052
2025-11-30 23:00:00+00:00,14.3,21.0,0.0087,0.0002,0.3,0.054
2025-12-01 00:00:00+00:00,14.3,17.0,0.0093,0.0001,0.3,0.052
2025-12-01 01:00:00+00:00,14.3,20.0,0.0092,0.0001,0.3,0.05
2025-12-01 02:00:00+00:00,16.5,19.0,0.0096,0.0001,0.3,0.047
2025-12-01 03:00:00+00:00,12.7,23.0,0.012,0.0001,0.4,0.038
2025-12-01 04:00:00+00:00,16.8,26.0,0.0247,0.0001,0.6,0.017
2025-12-01 05:00:00+00:00,18.2,26.0,0.0279,0.0001,0.7,0.011
2025-12-01 06:00:00+00:00,17.6,23.0,0.0295,0.0001,0.7,0.004
2025-12-01 07:00:00+00:00,16.3,24.0,0.0324,0.0002,0.8,0.0
2025-12-01 08:00:00+00:00,22.3,24.0,0.0265,0.0002,0.7,0.001
2025-12-01 09:00:00+00:00,22.9,23.0,0.0272,0.0005,0.7,0.001
2025-12-01 10:00:00+00:00,21.7,25.0,0.0249,0.0006,0.6,0.001
2025-12-01 11:00:00+00:00,22.2,22.0,0.0233,0.0002,0.6,0.001
2025-12-01 12:00:00+00:00,20.9,26.0,0.024,0.0003,0.7,0.0
2025-12-01 13:00:00+00:00,24.4,38.0,0.0277,0.0004,0.7,0.001
2025-12-01 14:00:00+00:00,27.4,34.0,0.0334,0.0004,0.7,0.002
2025-12-01 15:00:00+00:00,27.4,33.0,0.0276,0.0002,0.5,0.01
2025-12-01 16:00:00+00:00,21.1,26.0,0.017,0.0001,0.5,0.023
2025-12-01 17:00:00+00:00,24.9,34.0,0.0202,0.0002,0.5,0.023
2025-12-01 18:00:00+00:00,13.0,30.0,0.0148,0.0001,0.4,0.031
2025-12-01 19:00:00+00:00,12.4,22.0,0.0152,0.0001,0.3,0.034
2025-12-01 20:00:00+00:00,7.2,15.0,0.0126,0.0001,0.3,0.039
2025-12-01 21:00:00+00:00,9.4,17.0,0.0151,0.0001,0.3,0.038
2025-12-01 22:00:00+00:00,6.6,17.0,0.0159,0.0002,0.2,0.038
2025-12-01 23:00:00+00:00,14.5,27.0,0.0185,0.0002,0.4,0.039
